unix_ts,type,longitude,latitude,message
1582181707,Accident,103.940357,1.351740925,(20/2)14:20 Accident on Tampines Avenue 4 (towards Tampines Avenue 5) after Tampines Street 82.
1582181827,Accident,103.940357,1.351740925,(20/2)14:20 Accident on Tampines Avenue 4 (towards Tampines Avenue 5) after Tampines Street 82.
1582181947,Accident,103.940357,1.351740925,(20/2)14:20 Accident on Tampines Avenue 4 (towards Tampines Avenue 5) after Tampines Street 82.
1582182067,Accident,103.940357,1.351740925,(20/2)14:20 Accident on Tampines Avenue 4 (towards Tampines Avenue 5) after Tampines Street 82.
1582182907,Vehicle breakdown,103.7338406,1.349408343,(20/2)15:10 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 3.
1582183027,Vehicle breakdown,103.8743149,1.280642007,(20/2)15:13 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183027,Vehicle breakdown,103.7338406,1.349408343,(20/2)15:10 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 3.
1582183147,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183147,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183147,Vehicle breakdown,103.7338406,1.349408343,(20/2)15:10 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 3.
1582183267,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 3.
1582183267,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183267,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183267,Vehicle breakdown,103.7335953,1.349586664,(20/2)15:10 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 3.
1582183387,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183387,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit.
1582183387,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183387,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183387,Vehicle breakdown,103.7335953,1.349586664,(20/2)15:10 Vehicle breakdown on PIE (towards Changi Airport) before Jurong Town Hall Rd. Avoid lane 3.
1582183507,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183507,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit.
1582183507,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183507,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183627,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183627,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit.
1582183627,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183627,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183747,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582183747,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183747,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 4.
1582183747,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183747,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183867,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582183867,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183867,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 4.
1582183867,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183867,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582183987,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582183987,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582183987,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 4.
1582183987,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582183987,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184107,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184107,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184107,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 4.
1582184107,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184107,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184227,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184227,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184227,Vehicle breakdown,103.8541274,1.319817478,(20/2)15:16 Vehicle breakdown on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 4.
1582184227,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184227,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184347,Vehicle breakdown,103.7879612,1.345111404,(20/2)15:36 Vehicle breakdown on PIE (towards Tuas) after BKE.
1582184347,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184347,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184347,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184347,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184467,Vehicle breakdown,103.7879231,1.345149776,(20/2)15:36 Vehicle breakdown on PIE (towards Changi Airport) before BKE.
1582184467,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184467,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184467,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184467,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184587,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184587,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184587,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184587,Vehicle breakdown,103.874678,1.280904538,(20/2)15:14 Vehicle breakdown on MCE (towards ECP) after Marina Blvd Entrance.
1582184707,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184707,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582184707,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184827,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184827,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582184827,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582184947,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582184947,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582184947,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582185067,Vehicle breakdown,103.768327,1.332303193,(20/2)15:25 Vehicle breakdown on PIE (towards Tuas) after Clementi Ave 6 Exit.
1582185067,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185067,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582185187,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185187,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582185307,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185307,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582185427,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185427,Vehicle breakdown,103.8725222,1.324034424,(20/2)15:16 Vehicle breakdown on PIE (towards Changi Airport) before Kallang Way.
1582185547,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185667,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185787,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582185907,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582186027,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582186147,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582186267,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582186387,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582186507,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582186627,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582186747,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582186867,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582186987,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187107,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187107,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187227,Vehicle breakdown,103.7728306,1.405073392,(20/2)16:23 Vehicle breakdown on BKE (towards PIE) after Mandai Rd Exit.
1582187227,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187227,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187347,Vehicle breakdown,103.7728306,1.405073392,(20/2)16:23 Vehicle breakdown on BKE (towards PIE) after Mandai Rd Exit.
1582187347,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187347,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187467,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187467,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187587,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187587,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187707,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187707,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187827,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187827,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582187947,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582187947,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188067,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188067,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188187,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188187,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188307,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188307,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188427,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188427,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188547,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188547,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188667,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188667,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188787,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188787,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582188907,Accident,103.8331662,1.32590649,(20/2)16:52 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582188907,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582188907,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582189027,Vehicle breakdown,103.7212287,1.370149592,(20/2)16:54 Vehicle breakdown on KJE (towards BKE) after PIE Entrance.
1582189027,Accident,103.8331662,1.32590649,(20/2)16:52 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189027,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582189027,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582189147,Vehicle breakdown,103.7212287,1.370149592,(20/2)16:54 Vehicle breakdown on KJE (towards BKE) after PIE Entrance.
1582189147,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189147,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582189147,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1. Avoid lane 3.
1582189267,Vehicle breakdown,103.7212287,1.370149592,(20/2)16:54 Vehicle breakdown on KJE (towards BKE) after PIE Entrance.
1582189267,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189267,Accident,103.747902,1.330665378,(20/2)16:18 Accident on Boon Lay Way (towards City) after Toh Guan Road. Avoid left lane.
1582189267,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189387,Vehicle breakdown,103.7212287,1.370149592,(20/2)16:54 Vehicle breakdown on KJE (towards BKE) after PIE Entrance.
1582189387,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189387,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189507,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189507,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189627,Vehicle breakdown,103.7076612,1.365277125,(20/2)17:05 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1582189627,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189627,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189747,Vehicle breakdown,103.7076612,1.365277125,(20/2)17:05 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1582189747,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189747,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189867,Vehicle breakdown,103.7076612,1.365277125,(20/2)17:05 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1582189867,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189867,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582189987,Vehicle breakdown,103.7076612,1.365277125,(20/2)17:05 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1582189987,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582189987,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582190107,Vehicle breakdown,103.7076612,1.365277125,(20/2)17:05 Vehicle breakdown on KJE (towards PIE) before PIE(Tuas) Exit.
1582190107,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582190107,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582190227,Accident,103.8331662,1.32590649,(20/2)16:53 Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
1582190227,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582190347,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582190467,Vehicle breakdown,103.8418805,1.329445326,(20/2)15:19 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1 with congestion till Stevens Rd Exit. Avoid lane 3.
1582191667,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582191787,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582191907,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192027,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192147,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192267,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192387,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192507,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192627,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192747,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192867,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lanes 1 and 2.
1582192867,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582192987,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lanes 1 and 2.
1582192987,Vehicle breakdown,103.7907353,1.290587694,(20/2)17:38 Vehicle breakdown on AYE (towards Tuas) at Normanton Park Entrance.
1582193107,Accident,103.8280469,1.326660815,(20/2)17:57 Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Toa Payoh Exit. Avoid lanes 1 and 2.
